CustomerID,recency,purchase_cnt,item_cnt,user_total,user_average,avg_purchase_interval_days,average_interval,cancel_count,transaction_count,cancel_rate_new,average_interval_new,txn_total,txn_cancel,total_transactions,cancel_frequency,cancel_rate
13416,43,19,142,712.5,37.5,2.06,2.06,0,19,0.0,2.06,19,0,19,0,0.0
15949,16,19,284,364.72,19.2,3.0,3.0,0,19,0.0,3.0,19,0,19,0,0.0
12715,106,19,190,263.36,13.9,0.0,0.0,0,19,0.0,0.0,19,0,19,0,0.0
16563,53,19,486,1077.74,56.7,0.0,0.0,0,19,0.0,0.0,19,0,19,0,0.0
15623,141,19,125,301.03,15.8,0.0,0.0,0,19,0.0,0.0,19,0,19,0,0.0
17237,11,19,105,314.68999999999994,16.6,0.61,0.61,0,19,0.0,0.61,19,0,19,0,0.0
17955,198,19,273,557.3,29.3,1.11,1.11,0,19,0.0,1.11,19,0,19,0,0.0
16318,35,19,199,328.15000000000003,17.3,0.0,0.0,0,19,0.0,0.0,19,0,19,0,0.0
15557,28,19,213,468.90999999999997,24.7,0.0,0.0,0,19,0.0,0.0,19,0,19,0,0.0
15186,14,19,215,411.40999999999997,21.7,8.56,8.56,0,19,0.0,8.56,19,0,19,0,0.0
16855,23,19,164,328.40000000000003,17.3,1.06,1.06,0,19,0.0,1.06,19,0,19,0,0.0
15690,4,19,408,239.76,12.6,5.33,5.33,0,19,0.0,5.33,19,0,19,0,0.0
16948,138,19,1614,435.02,22.9,10.33,10.33,0,19,0.0,10.33,19,0,19,0,0.0
15017,33,20,63,125.58000000000003,6.3,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
16627,79,20,162,322.79999999999995,16.1,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
13953,7,20,2724,3515.6800000000003,175.8,18.05,18.05,0,20,0.0,18.05,20,0,20,0,0.0
14888,207,20,184,369.2,18.5,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
14951,79,20,311,311.69,15.6,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
12564,261,20,130,402.90000000000003,20.1,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
17946,233,20,75,149.58,7.5,1.37,1.37,0,20,0.0,1.37,20,0,20,0,0.0
15825,172,20,220,532.94,26.6,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
15748,40,20,50,144.36,7.2,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
17510,24,20,214,308.47999999999996,15.4,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
15210,225,20,228,331.17999999999995,16.6,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
12981,29,20,242,372.21999999999997,18.6,5.42,5.42,0,20,0.0,5.42,20,0,20,0,0.0
14448,9,20,104,375.35,18.8,18.63,18.63,0,20,0.0,18.63,20,0,20,0,0.0
12790,192,20,164,294.92000000000007,14.7,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
16236,78,20,184,432.19999999999993,21.6,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
17155,17,20,242,251.69999999999996,12.6,8.42,8.42,0,20,0.0,8.42,20,0,20,0,0.0
16668,15,20,318,306.71999999999997,15.3,14.05,14.05,0,20,0.0,14.05,20,0,20,0,0.0
12593,108,20,204,382.09999999999997,19.1,5.79,5.79,0,20,0.0,5.79,20,0,20,0,0.0
17889,212,20,77,201.36999999999995,10.1,5.74,5.74,0,20,0.0,5.74,20,0,20,0,0.0
13706,302,20,189,330.79,16.5,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
13844,11,20,196,361.61999999999989,18.1,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
14608,4,20,437,1785.1499999999999,89.3,18.74,18.74,0,20,0.0,18.74,20,0,20,0,0.0
12614,277,20,76,315.59999999999997,15.8,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
15010,35,20,184,308.94,15.4,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
12582,238,20,296,351.36,17.6,2.58,2.58,0,20,0.0,2.58,20,0,20,0,0.0
14015,52,20,378,917.34,45.9,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
12648,154,20,159,300.05,15.0,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
14633,266,20,96,344.90000000000003,17.2,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
12452,16,20,181,348.57000000000005,17.4,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
13104,3,20,504,1098.4799999999998,54.9,18.37,18.37,0,20,0.0,18.37,20,0,20,0,0.0
15016,172,20,76,170.04,8.5,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
13318,1,20,304,640.75999999999988,32.0,1.84,1.84,0,20,0.0,1.84,20,0,20,0,0.0
13727,28,20,162,333.47999999999996,16.7,0.21,0.21,0,20,0.0,0.21,20,0,20,0,0.0
14247,278,20,47,136.77,6.8,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
15148,10,20,187,301.29,15.1,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
16851,4,20,271,342.45,17.1,2.47,2.47,0,20,0.0,2.47,20,0,20,0,0.0
18135,29,20,349,681.91000000000008,34.1,8.42,8.42,0,20,0.0,8.42,20,0,20,0,0.0
13923,53,20,185,351.13000000000011,17.6,0.0,0.0,0,20,0.0,0.0,20,0,20,0,0.0
14855,119,20,267,645.65,32.3,0.79,0.79,0,20,0.0,0.79,20,0,20,0,0.0
13323,3,21,175,787.85,37.5,4.0,4.0,0,21,0.0,4.0,21,0,21,0,0.0
18154,3,21,255,399.18999999999994,19.0,2.0,2.0,0,21,0.0,2.0,21,0,21,0,0.0
16697,241,21,27,112.75000000000001,5.4,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
13304,351,21,238,300.42,14.3,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
15654,9,20,474,907.53000000000009,45.4,0.84,0.8,0,21,0.0,0.8,21,0,21,0,0.0
16967,189,21,333,319.02,15.2,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
15652,91,21,208,337.74,16.1,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
17934,51,21,478,704.25,33.5,0.35,0.35,0,21,0.0,0.35,21,0,21,0,0.0
17767,15,21,128,271.20000000000005,12.9,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
12538,29,21,191,363.95,17.3,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
14622,184,21,146,320.58000000000004,15.3,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
14220,247,21,272,632.4,30.1,5.5,5.5,0,21,0.0,5.5,21,0,21,0,0.0
18027,98,21,78,115.31,5.5,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
15115,18,21,157,340.11,16.2,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
12498,21,21,156,349.7,16.7,1.8,1.8,0,21,0.0,1.8,21,0,21,0,0.0
17483,65,21,191,414.04,19.7,5.8,5.8,0,21,0.0,5.8,21,0,21,0,0.0
16071,44,21,180,326.24,15.5,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
13395,185,21,336,307.72,14.7,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
12365,291,21,173,320.69,15.3,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
17226,308,21,406,393.49,18.7,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
13220,78,21,196,819.29,39.0,7.85,7.85,0,21,0.0,7.85,21,0,21,0,0.0
12448,44,21,240,365.4500000000001,17.4,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
13716,269,21,138,138.28000000000003,6.6,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
18095,312,21,419,580.05,27.6,1.0,1.0,0,21,0.0,1.0,21,0,21,0,0.0
17926,133,21,306,397.28999999999996,18.9,3.5,3.5,0,21,0.0,3.5,21,0,21,0,0.0
16947,235,21,312,406.48,19.4,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
16079,16,21,864,1352.0,64.4,1.15,1.15,0,21,0.0,1.15,21,0,21,0,0.0
13589,14,21,114,379.65000000000003,18.1,8.2,8.2,0,21,0.0,8.2,21,0,21,0,0.0
16425,302,21,199,302.69999999999993,14.4,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
15675,81,21,527,323.69000000000005,15.4,9.9,9.9,0,21,0.0,9.9,21,0,21,0,0.0
13332,14,21,179,350.89999999999992,16.7,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
13927,74,21,214,348.99000000000007,16.6,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
16135,262,21,209,517.54999999999984,24.6,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
14098,36,21,104,147.35,7.0,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
14762,263,21,341,300.52,14.3,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
15185,70,21,666,310.62,14.8,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
17977,29,21,342,288.14,13.7,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
12639,238,21,198,366.09999999999997,17.4,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
15343,87,21,84,364.49999999999994,17.4,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
17985,22,21,171,631.34999999999991,30.1,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
15923,372,21,122,127.08,6.1,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
14041,266,21,94,141.41,6.7,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
15930,67,21,139,426.63000000000005,20.3,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
14104,154,21,72,216.20999999999998,10.3,0.55,0.55,0,21,0.0,0.55,21,0,21,0,0.0
13893,297,21,190,821.1,39.1,0.0,0.0,0,21,0.0,0.0,21,0,21,0,0.0
18261,43,21,146,324.24,15.4,2.6,2.6,0,21,0.0,2.6,21,0,21,0,0.0
16982,60,22,182,384.05999999999995,17.5,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
15243,74,22,185,316.67999999999989,14.4,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
13239,261,21,327,329.55999999999989,15.7,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
16305,138,22,256,361.22,16.4,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
14453,190,22,49,119.93,5.5,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
14142,373,22,313,311.81,14.2,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
17031,11,22,235,380.35,17.3,6.81,6.81,0,22,0.0,6.81,22,0,22,0,0.0
16147,133,22,246,375.0,17.0,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
16758,65,22,203,369.34,16.8,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
15047,269,22,222,343.61999999999995,15.6,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
15130,169,22,197,330.10999999999996,15.0,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
13817,29,22,208,328.97999999999996,15.0,15.33,15.33,0,22,0.0,15.33,22,0,22,0,0.0
13504,64,22,178,295.93,13.5,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
18006,23,22,220,444.67999999999995,20.2,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
16711,3,22,833,1651.0299999999997,75.0,16.76,16.76,0,22,0.0,16.76,22,0,22,0,0.0
13531,205,22,174,483.80000000000007,22.0,7.67,7.67,0,22,0.0,7.67,22,0,22,0,0.0
17045,113,22,106,339.44000000000005,15.4,6.38,6.38,0,22,0.0,6.38,22,0,22,0,0.0
13075,129,22,485,919.6099999999999,41.8,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
14697,218,22,181,188.60999999999996,8.6,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
17038,30,22,28,112.39999999999999,5.1,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
17928,45,22,68,184.46000000000004,8.4,9.52,9.52,0,22,0.0,9.52,22,0,22,0,0.0
17046,157,22,510,642.02,29.2,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
15695,266,22,212,409.97999999999996,18.6,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
14703,14,22,183,318.17,14.5,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
14413,362,22,67,121.05000000000003,5.5,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
15847,38,22,449,389.27,17.7,11.86,11.86,0,22,0.0,11.86,22,0,22,0,0.0
16034,196,22,242,437.7000000000001,19.9,6.48,6.48,0,22,0.0,6.48,22,0,22,0,0.0
12793,334,22,292,461.48,21.0,1.71,1.71,0,22,0.0,1.71,22,0,22,0,0.0
12915,148,22,93,363.65000000000003,16.5,10.62,10.62,0,22,0.0,10.62,22,0,22,0,0.0
17508,280,22,289,387.31,17.6,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
12976,211,22,561,738.6,33.6,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
13372,89,22,158,328.64000000000004,14.9,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
15852,186,22,48,160.71000000000004,7.3,0.48,0.48,0,22,0.0,0.48,22,0,22,0,0.0
13774,81,22,192,344.99999999999989,15.7,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
15153,31,22,198,329.25,15.0,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
12464,10,22,95,957.04999999999984,43.5,14.1,14.1,0,22,0.0,14.1,22,0,22,0,0.0
12733,234,22,137,383.95000000000005,17.5,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
15897,194,22,223,208.59000000000003,9.5,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
14021,155,22,192,631.90000000000009,28.7,4.76,4.76,0,22,0.0,4.76,22,0,22,0,0.0
17654,277,22,41,117.55000000000004,5.3,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
16826,51,22,158,341.7,15.5,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
13210,93,22,316,353.48,16.1,0.0,0.0,0,22,0.0,0.0,22,0,22,0,0.0
12945,288,23,165,462.94999999999993,20.1,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
17711,10,23,246,385.09999999999997,16.7,12.68,12.68,0,23,0.0,12.68,23,0,23,0,0.0
14512,187,23,122,275.28,12.0,2.0,2.0,0,23,0.0,2.0,23,0,23,0,0.0
12506,232,23,23,73.500000000000028,3.2,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
17181,57,23,241,239.91999999999996,10.4,14.36,14.36,0,23,0.0,14.36,23,0,23,0,0.0
15099,84,23,343,410.47999999999996,17.8,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
13142,19,23,258,307.09000000000003,13.4,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
12950,2,23,1380,1843.0,80.1,0.95,0.95,0,23,0.0,0.95,23,0,23,0,0.0
13249,92,23,546,711.41,30.9,7.64,7.64,0,23,0.0,7.64,23,0,23,0,0.0
17154,75,23,490,329.34,14.3,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
17830,1,23,92,398.69999999999993,17.3,13.05,13.05,0,23,0.0,13.05,23,0,23,0,0.0
15264,64,23,265,393.74,17.1,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
16072,288,23,140,584.32000000000016,25.4,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
15090,308,23,208,381.32,16.6,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
16999,23,23,294,484.82,21.1,2.27,2.27,0,23,0.0,2.27,23,0,23,0,0.0
13485,233,23,277,454.24,19.7,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
13602,64,23,267,428.89000000000004,18.6,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
17836,47,23,87,109.82999999999998,4.8,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
16808,99,23,196,288.41999999999996,12.5,7.95,7.95,0,23,0.0,7.95,23,0,23,0,0.0
15175,71,23,454,224.14,9.7,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
13579,14,23,176,467.03999999999996,20.3,16.09,16.09,0,23,0.0,16.09,23,0,23,0,0.0
17919,88,23,756,1304.04,56.7,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
16830,38,23,264,325.90999999999997,14.2,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
17134,106,23,98,413.2000000000001,18.0,7.14,7.14,0,23,0.0,7.14,23,0,23,0,0.0
12363,109,23,408,551.99999999999989,24.0,6.0,6.0,0,23,0.0,6.0,23,0,23,0,0.0
15225,234,23,226,409.4,17.8,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
17588,100,23,676,1240.2,53.9,5.95,5.95,0,23,0.0,5.95,23,0,23,0,0.0
15230,239,23,351,429.6,18.7,0.05,0.05,0,23,0.0,0.05,23,0,23,0,0.0
15149,133,23,128,520.8,22.6,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
13740,240,23,425,350.75,15.3,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
13933,109,23,205,608.79,26.5,1.77,1.77,0,23,0.0,1.77,23,0,23,0,0.0
13801,66,23,168,324.7999999999999,14.1,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
16174,126,23,651,1009.5500000000001,43.9,1.09,1.09,0,23,0.0,1.09,23,0,23,0,0.0
17859,304,23,102,141.92,6.2,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
17263,208,23,36,63.440000000000005,2.8,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
16404,70,23,157,443.05,19.3,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
13649,256,23,139,346.6,15.1,4.95,4.95,0,23,0.0,4.95,23,0,23,0,0.0
14894,85,23,265,655.74999999999989,28.5,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
12725,371,23,162,371.79999999999995,16.2,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
16063,260,23,262,335.32000000000005,14.6,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
16378,247,23,267,362.95000000000005,15.8,2.82,2.82,0,23,0.0,2.82,23,0,23,0,0.0
18159,301,23,139,530.15000000000009,23.1,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
12580,246,23,236,379.7,16.5,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
16625,274,23,164,333.08000000000004,14.5,0.0,0.0,0,23,0.0,0.0,23,0,23,0,0.0
13584,306,24,37,142.4,5.9,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
14317,64,24,255,508.58,21.2,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
12912,2,24,670,1662.3,69.3,1.52,1.52,0,24,0.0,1.52,24,0,24,0,0.0
15292,201,24,55,178.39000000000004,7.4,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
15537,163,24,29,110.92000000000003,4.6,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
16650,71,24,372,518.42000000000007,21.6,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
16441,67,24,173,381.2,15.9,9.74,9.74,0,24,0.0,9.74,24,0,24,0,0.0
17852,11,24,53,114.33999999999999,4.8,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
17486,261,24,191,396.87000000000006,16.5,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
15975,84,24,243,371.00999999999993,15.5,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
17701,252,24,109,417.95,17.4,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
14184,66,24,127,452.89,18.9,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
17376,70,24,86,203.2,8.5,10.43,10.43,0,24,0.0,10.43,24,0,24,0,0.0
12516,77,24,868,1186.06,49.4,4.43,4.43,0,24,0.0,4.43,24,0,24,0,0.0
14578,3,24,240,168.63000000000002,7.0,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
15592,46,24,354,388.57999999999993,16.2,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
14165,275,24,53,120.44000000000001,5.0,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
15314,199,24,313,327.96999999999991,13.7,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
16803,65,24,245,332.3,13.8,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
13414,133,24,1574,1390.4999999999998,57.9,7.04,7.04,0,24,0.0,7.04,24,0,24,0,0.0
15921,172,24,162,323.02999999999992,13.5,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
16834,227,24,358,413.45999999999992,17.2,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
13750,53,24,516,1647.2599999999998,68.6,12.17,12.17,0,24,0.0,12.17,24,0,24,0,0.0
12792,256,24,215,344.54,14.4,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
16250,261,24,208,389.44000000000005,16.2,4.87,4.87,0,24,0.0,4.87,24,0,24,0,0.0
17138,275,24,126,380.50000000000006,15.9,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
15837,64,24,189,391.98,16.3,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
14068,320,24,73,265.85,11.1,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
12833,145,24,156,417.38,17.4,0.0,0.0,0,24,0.0,0.0,24,0,24,0,0.0
14628,91,24,272,671.96,28.0,6.57,6.57,0,24,0.0,6.57,24,0,24,0,0.0
16720,26,25,180,152.95000000000002,6.1,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
17542,269,25,134,170.75,6.8,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
14100,137,25,63,191.95000000000002,7.7,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
16272,116,25,224,411.70000000000016,16.5,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
13670,75,25,282,349.7,14.0,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
15454,362,25,86,179.1,7.2,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
13193,61,25,46,112.08000000000003,4.5,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
17274,35,25,77,107.82000000000001,4.3,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
12866,283,25,167,499.12,20.0,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
15438,131,25,59,156.57999999999998,6.3,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
13405,204,25,163,557.45,22.3,4.71,4.71,0,25,0.0,4.71,25,0,25,0,0.0
12827,5,25,197,430.15000000000003,17.2,1.58,1.58,0,25,0.0,1.58,25,0,25,0,0.0
13538,43,25,175,1280.85,51.2,11.25,11.25,0,25,0.0,11.25,25,0,25,0,0.0
15639,134,25,323,425.32000000000011,17.0,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
12394,63,25,808,1080.4799999999998,43.2,6.38,6.38,0,25,0.0,6.38,25,0,25,0,0.0
12491,38,25,258,424.40000000000003,17.0,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
13322,17,25,117,199.48,8.0,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
16751,30,25,1031,1764.72,70.6,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
16965,226,25,243,192.07000000000005,7.7,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
13247,17,25,328,501.12000000000012,20.0,2.63,2.63,0,25,0.0,2.63,25,0,25,0,0.0
14600,305,25,125,393.33,15.7,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
13675,151,25,330,486.82000000000005,19.5,5.54,5.54,0,25,0.0,5.54,25,0,25,0,0.0
17219,31,25,89,114.23,4.6,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
17233,35,25,131,190.88000000000002,7.6,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
15636,89,25,284,724.76,29.0,8.0,8.0,0,25,0.0,8.0,25,0,25,0,0.0
15774,68,25,87,270.8,10.8,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
15789,358,25,438,351.30000000000007,14.1,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
13573,50,25,302,290.24999999999994,11.6,8.42,8.42,0,25,0.0,8.42,25,0,25,0,0.0
12729,113,25,231,417.01,16.7,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
18071,257,25,260,453.0,18.1,4.5,4.5,0,25,0.0,4.5,25,0,25,0,0.0
12596,51,25,468,450.27000000000004,18.0,7.92,7.92,0,25,0.0,7.92,25,0,25,0,0.0
17760,21,25,239,287.59000000000003,11.5,14.63,14.63,0,25,0.0,14.63,25,0,25,0,0.0
14712,29,25,315,917.07,36.7,3.42,3.42,0,25,0.0,3.42,25,0,25,0,0.0
12824,59,25,232,397.11999999999989,15.9,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
15057,275,25,668,1489.5000000000002,59.6,1.67,1.67,0,25,0.0,1.67,25,0,25,0,0.0
15097,4,25,170,248.08,9.9,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
14332,22,25,463,840.20999999999992,33.6,5.17,5.17,0,25,0.0,5.17,25,0,25,0,0.0
17194,360,25,112,226.77999999999989,9.1,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
13759,33,25,287,659.40999999999974,26.4,1.54,1.54,0,25,0.0,1.54,25,0,25,0,0.0
17076,36,25,295,841.08000000000015,33.6,13.62,13.62,0,25,0.0,13.62,25,0,25,0,0.0
12591,317,25,225,368.84999999999997,14.8,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
12447,243,25,187,431.48999999999995,17.3,0.0,0.0,0,25,0.0,0.0,25,0,25,0,0.0
14162,173,25,142,289.36000000000007,11.6,4.92,4.92,0,25,0.0,4.92,25,0,25,0,0.0
18216,31,26,200,481.75000000000006,18.5,0.0,0.0,0,26,0.0,0.0,26,0,26,0,0.0
13311,4,26,305,598.57,23.0,5.8,5.8,0,26,0.0,5.8,26,0,26,0,0.0
17630,169,26,158,503.59999999999991,19.4,2.48,2.48,0,26,0.0,2.48,26,0,26,0,0.0
16820,95,26,307,497.61,19.1,0.0,0.0,0,26,0.0,0.0,26,0,26,0,0.0
13398,192,26,281,457.34000000000009,17.6,0.0,0.0,0,26,0.0,0.0,26,0,26,0,0.0
17849,218,26,114,605.8,23.3,4.56,4.56,0,26,0.0,4.56,26,0,26,0,0.0
16773,57,26,171,171.59,6.6,0.0,0.0,0,26,0.0,0.0,26,0,26,0,0.0
15988,19,26,180,156.78,6.0,0.0,0.0,0,26,0.0,0.0,26,0,26,0,0.0
14150,35,26,496,658.6400000000001,25.3,12.96,12.96,0,26,0.0,12.96,26,0,26,0,0.0
15071,93,26,269,982.06999999999971,37.8,7.28,7.28,0,26,0.0,7.28,26,0,26,0,0.0
18112,12,26,255,352.68999999999994,13.6,6.16,6.16,0,26,0.0,6.16,26,0,26,0,0.0
17960,171,26,41,73.78,2.8,0.0,0.0,0,26,0.0,0.0,26,0,26,0,0.0
16884,37,26,320,429.84,16.5,0.0,0.0,0,26,0.0,0.0,26,0,26,0,0.0
15142,46,26,365,498.73999999999995,19.2,0.0,0.0,0,26,0.0,0.0,26,0,26,0,0.0
